_id,index,description,budget,state,city,squareFeet,floor,furnishing,bedrooms,balcony,propertyType,facing,address
67a8a66ef75daf5b31729413,202,"This exquisite 3 BHK Flat is offered for sale in Thoraipakkam, Chennai. This flat for resale is just the type of property you have been searching for! This ready to move flat in Thoraipakkam can be availed at a reasonable price of INR 76 Lac. It is a unfurnished apartment. Some neighbouring landmarks are omr, thoraipakkam..",86000001,Telengana,hyderabad,1000sqft,1outof5,Unfurnished,3,,house,,
67a8a66ef75daf5b31729414,203,"One can find this stunning 2 BHK flat for sale in Siruseri, Chennai. This flat is situated within the renown township of Arihant Frangipani. This apartment for resale is a great choice. This ready to move flat is offered at an economical price of INR 45 Lac. The apartment is furnished.",6000000,Maharastra,thane,500sqft,Groundoutof7,Furnished,1,,villa,,
67a8a66ef75daf5b31729415,204,"This lovely 2 BHK Flat in Sadasiva Nagar Madipakkam, Chennai is up for sale. This flat is available as a resale property. Located in Sadasiva Nagar Madipakkam, this ready to move apartment is sold at a fair selling price of INR 60 Lac. The flat is uniquely designed to enhance the living style. It is semi-furnished, studded with all the basic facilities. Some nearby landmarks are indian bank.",6000000,Maharastra,thane,473sqft,Groundoutof2,Semi-Furnished,1,,villa,,
67a8a66ef75daf5b31729416,205,"This lovely 2 BHK Flat in Sholinganallur, Chennai is up for sale. It is based at Prestige Courtyards complex, that occupies a prominent place in the locality. Your search ends here, because this flat for sale is among the best bargains in town. The ready to move flat in the prime area of Sholinganallur is available at a reasonable price of INR 78 Lac. You will find it unfurnished. The property is strategically placed near prominent places as near aavin milk production dairy which make for the smooth living of residents.",1000004,Maharastra,thane,950sqft,6outof20,Unfurnished,2,,house,,CosmosLounge
67a8a66ef75daf5b31729417,206,"This exquisite 3 BHK Flat is offered for sale in Nolambur, Chennai. Take the experience of contemporary living to a new high, with exquisitely designed apartments at Project Nolambur. This flat for resale is a choice property. The ready to move flat in the prime area of Nolambur is available at a reasonable price of INR 1.10 Cr. The flat is furnished and is suitable for any family size.",10000036,Maharastra,thane,500sqft,16outof24,Furnished,2,,house,,RegencyHeights
67a8a66ef75daf5b31729418,207,"This attractive 3 BHK apartment can be found for sale in Rail Nagar, Chennai. This flat is situated within the renown township of Yuga Kalpataru. This flat for resale is just the type of property you have been searching for! This apartment in one of the significant areas of Rail Nagar is ready to move, and can be purchased at the best price of INR 1.25 Cr. This premium semi-furnished flat spells quality and comfort at a competitive price.",3700000,Maharastra,thane,647sqft,5outof7,Semi-Furnished,1,2,villa,East,GreenWoods
67a8a66ef75daf5b31729419,208,"This beautiful 2 BHK Flat is available for sale in Ambattur, Chennai. This flat is placed in a marvellous location within the Lake Dugar complex. This flat for sale is the perfect property for you! Located in Ambattur, this ready to move apartment is sold at a fair selling price of INR 58.2 Lac. The apartment is unfurnished. The flat is in close proximity to prominent landmarks like opp to tata communication, near by velammal new gen cbse school,etc..",3500000,Maharastra,thane,500sqft,3outof3,Unfurnished,1,1,house,,
67a8a66ef75daf5b3172941a,209,Discover this immaculate 3 BHK flat for sale at the pristine Saravana Nagar Madambakkam in Chennai. This flat for sale is a choice property. This ready to move flat in Saravana Nagar Madambakkam can be availed at a reasonable price of INR 75 Lac. The spacious apartment is semi-furnished. Prominent landmarks in and around this locality are kv school and zion school.,2200000,Maharastra,navi-mumbai,363sqft,2outof3,Semi-Furnished,1,,house,South-West,
67a8a66ef75daf5b3172941b,210,"This magnificent 2 BHK Flat is available for sale in Lakshmi Nagar Porur, Chennai. This flat for sale has a desirable location. Located in Lakshmi Nagar Porur, this ready to move apartment is sold at a fair selling price of INR 70 Lac. This premium semi-furnished flat spells quality and comfort at a competitive price.",5700000,Maharastra,navi-mumbai,530sqft,12outof14,Semi-Furnished,2,,house,,MaLaxmiHeights
67a8a66ef75daf5b3172941c,211,"This gorgeous 3 BHK Flat is available for sale in Sector 63, Gurgaon. The property is ideally located in a strategic location in Dhoot Time Residency township. This flat for sale is the perfect property for you! The ready to move flat in Sector 63 is all ready for sale at a low-priced budget of INR 2.30 Cr. It is a semi-furnished apartment. paras trinity are some of the well-known landmarks in this locality.",4800000,Maharastra,navi-mumbai,500sqft,6outof7,Semi-Furnished,1,,house,,AniruddhaEnclave
67a8a66ef75daf5b3172941d,212,"Up for immediate sale is a 3 BHK apartment in Sector 66, Gurgaon. Don't miss this bargain flat for sale. This flat is situated within the renown township of Emaar The Palm Drive. This flat for resale has a desirable location. Available at a reasonable selling price of INR 2.60 Cr, this ready to move apartment in Sector 66 is a great buy. This contemporary apartment is unfurnished.",4900000,Maharastra,navi-mumbai,500sqft,1outof7,Unfurnished,1,,otherproperty,,AniruddhaEnclave
67a8a66ef75daf5b3172941e,213,"Carefully laid out in the prime location of Sector 85 in Gurgaon, this spacious 2 BHK flat on sale is a meticulously planned project. Situated in the Ss The Leaf township, it has a prime location. This flat is an attractive property for resale. This ready to move flat in Sector 85 comes at an affordable price of INR 1.15 Cr. This unfurnished flat is strategically designed with all the amenities to enhance the living experience. The property is strategically placed near prominent places as closed property to dwarka expressway ,nh 8,malls,schools,hospitals etc which make for the smooth living of residents.",2000002,Maharastra,navi-mumbai,473sqft,15outof23,Unfurnished,2,3,house,,
67a8a66ef75daf5b3172941f,214,"This ready to move-in 3 BHK flat is available for sale at the premium Sector 59 in Gurgaon. Take the experience of contemporary living to a new high, with exquisitely designed apartments at Elevate. This flat for resale is a choice property. In Sector 59, this ready to move flat is available at an attractive price of INR 3.79 Cr. The possession date is Jul '23. This contemporary apartment is semi-furnished. Significant landmarks in its proximity are sector 59 golf course extn. road gurgaon.",9000000,Maharastra,nagpur,500sqft,5outof5,Semi-Furnished,3,2,house,East,
67a8a66ef75daf5b31729420,215,"Sector 67, Gurgaon has an attractive 4 BHK Flat for sale. It is housed in the well-planned Aradhya Homes township in an advantageous location. This flat is an attractive property for sale. This ready to move property in Sector 67 is readily available within an affordable cost of INR 2.85 Cr. The apartment is semi-furnished. Some neighbouring landmarks are near ansal esencia sector 67.",1000000,Maharastra,nagpur,473sqft,3outof6,Semi-Furnished,2,,townhouse,,
67a8a66ef75daf5b31729421,216,"3 BHK flat available for sale in Gurgaon in the prime location of Sector 79. It enjoys an excellent location within the Supertech Araville. This is one of the best properties available for resale. Located in Sector 79, this ready to move apartment is sold at a fair selling price of INR 1.05 Cr. May '23 is the date of possession of this apartment. The flat is uniquely designed to enhance the living style. It is semi-furnished, studded with all the basic facilities. The flat is in close proximity to prominent landmarks like supertech araville is one of the finest offerings of the supertech group and is a one of a kind residential project situated amidst natural and lush greenery with the aravalli hills serving as the perfect backdrop. this project is spread over ten acres of land and offers 2, 3 and 4 bhk apartments for residents. the beautiful ambience itself is a winner along with other amenities such as a coffee shop, steam and sauna, swimming pool, gymnasium, snooker facilities, playing area for children, club house, multipurpose room, table tennis court and party hall among many other attractions for residents. located in sector 79 in gurgaon, the project is adequately linked to sector 76, sector 78, sector 81, sector 77, sector 82a, sector 1 manesar, sector 83 and sector 82. in addition, it lies in close proximity to the national highway 8 and there are several schools, hospitals and banks located in the area as well. apartment sizes usually range between 1, 295 and 3, 620 sq ft and the project definitely presents an attractive proposition for buyers..",5100000,Maharastra,nagpur,779sqft,3outof5,Semi-Furnished,2,,house,,
67a8a66ef75daf5b31729422,217,"This beautiful 4 BHK Flat is available for sale in Vodafone Belvedere Towers Rapid Metro Station, Gurgaon. Invest your valuable money in this flat that is for sale. This ready to move flat in Vodafone Belvedere Towers Rapid Metro Station can be availed at a reasonable price of INR 4.50 Cr. This immaculate flat boasts of coming in semi-furnished form which takes the entire deal to the next level. Some neighbouring landmarks are dlf phase 2 gurgaon near mg road.",1000000,Maharastra,nagpur,635sqft,14outof31,Semi-Furnished,4,,house,,
67a8a66ef75daf5b31729423,218,"Up for immediate sale is a 3 BHK apartment in Sector 83, Gurgaon. Don't miss this bargain flat for sale. This flat is placed in a marvellous location within the Emaar Palm Gardens complex. Invest your valuable money in this flat that is for resale. In Sector 83, this ready to move flat is available at an attractive price of INR 1.45 Cr. The flat is uniquely designed to enhance the living style. It is semi-furnished, studded with all the basic facilities. Prominent landmarks in and around this locality are very near to nh 8,dwarka expressway,sapphire 83 malls,dps school.",5500000,Maharastra,nagpur,1000sqft,2outof3,Semi-Furnished,2,1,house,,
67a8a66ef75daf5b31729424,219,"This beautiful 5 BHK Flat is available for sale in Golf course Extension Road, Gurgaon. This flat is situated within the renown township of Raisina Residenc. This apartment for resale is a great choice. This apartment ready to move in the Golf course Extension Road is available for an attractive price of INR 6.65 Cr. The apartment is semi-furnished. Some neighbouring landmarks are main road.",10000035,Maharastra,nagpur,1200sqft,3outof7,Semi-Furnished,3,4,house,North,ConcreteShridharApartment
67a8a66ef75daf5b31729425,220,"Ardee City, Gurgaon has an appealing 3 BHK flat for sale with various amenities. This is one of the best properties available for resale. This ready to move flat in Ardee City is available for a reasonable price of INR 1.55 Cr. The flat is available in semi-furnished condition.",1000000,Maharastra,nagpur,500sqft,1outof5,Semi-Furnished,1,,house,,
67a8a66ef75daf5b31729426,221,"This lovely 3 BHK Flat in Sector 76, Gurgaon is up for sale. Take the experience of contemporary living to a new high, with exquisitely designed apartments at Whiteland Blissville. Your search ends here, because this flat for resale is among the best bargains in town. The ready to move flat in the prime area of Sector 76 is available at a reasonable price of INR 1.70 Cr. This premium semi-furnished flat spells quality and comfort at a competitive price. The property is strategically placed near prominent places as golf course extension road gurgaon which make for the smooth living of residents.",7500000,Maharastra,nagpur,828sqft,5outof5,Semi-Furnished,3,3,house,East,
67a8a66ef75daf5b31729427,222,"Sector 85, Gurgaon has an attractive 3 BHK Flat for sale. Well-tucked in the Ss The Leaf township, the property is easily accessible. This apartment is a property of choice for resale. This ready to move flat in Sector 85 can be taken at a very economical pricing of INR 1.80 Cr. The homebuyer should know the possession date of this flat is Aug '21. The flat is unfurnished and makes for an ideal choice for any family. this property to near to dwarka expressway and close to nh 8 are some of the key nearby landmarks.",37000005,Maharastra,nagpur,1000sqft,Groundoutof3,Unfurnished,2,2,house,,
67a8a66ef75daf5b31729428,223,"Up for immediate sale is a 3 BHK apartment in Sector 65, Gurgaon. Don't miss this bargain flat for sale. Situated in the excellent Emaar Mgf Emerald Floors township. The flat enjoys a prime location. This flat is available as a resale property. Available at a reasonable selling price of INR 2 Cr, this ready to move apartment in Sector 65 is a great buy. It is semi-furnished to accommodate your needs. This 3 BHK flat boasts of being in close proximity to significant landmarks like emaar emerald hills in sector 65, gurgaon is a readytomove housing s that enhance the overall living experience.",3500000,Maharastra,nagpur,530sqft,2outof3,Semi-Furnished,3,1,mixedusebuilding,,
67a8a66ef75daf5b31729429,224,"This gorgeous 4 BHK Flat is available for sale in Sushant Lok 2, Gurgaon. This flat for sale is a choice property. You can buy this ready to move flat in Sushant Lok 2 at a reasonable price of INR 2.25 Cr. The flat is uniquely designed to enhance the living style. It is semi-furnished, studded with all the basic facilities. near to rapid metro on golf course road shopping mall school hospitals are a few nearby landmarks.",1000000,Maharastra,mumbai,1200sqft,8outof14,Semi-Furnished,2,,villa,East,Viceroy
67a8a66ef75daf5b3172942a,225,"This beautiful 2 BHK Flat is available for sale in Sector 62, Gurgaon. This flat is situated in the Emaar Digi Homes township and is equipped with premium facilities. This is a desirable apartment for resale. You can buy this ready to move flat in Sector 62 at a reasonable price of INR 2 Cr. This contemporary apartment is semi-furnished. golf course extention are some of the key nearby landmarks.",1000000,Maharastra,mumbai,530sqft,9outof45,Semi-Furnished,2,,house,,DBWoods
67a8a66ef75daf5b3172942b,226,"Have a look at this immaculate 2 BHK flat for sale in Sector 79, Gurgaon. Take the experience of contemporary living to a new high, with exquisitely designed apartments at M3m Antalya Hills Phase I. Your hunt for the perfect apartment for resale comes to an end here. This ready to move flat in Sector 79 can be taken at a very economical pricing of INR 1.05 Cr. This immaculate flat boasts of coming in semi-furnished form which takes the entire deal to the next level. Significant landmarks in its proximity are golf course extension road gurgaon.",20000015,Maharastra,mumbai,779sqft,7outof21,Semi-Furnished,2,1,house,East,NaharIrisIvy
67a8a66ef75daf5b3172942c,227,"Creatively planned and constructed is a 2 BHK flat for sale in Sector 62, Gurgaon. This flat is situated in the Emaar Digi Homes township and is equipped with premium facilities. This is one of the best properties available for resale. This ready to move flat located in Sector 62 is available for purchase at a fair price of INR 2.15 Cr. This flat is an ideal choice because it is an semi-furnished apartment with all basic amenities. Some neighbouring landmarks are near to market , school , hospital.",40000018,Maharastra,mumbai,635sqft,35outof44,Semi-Furnished,3,3,house,North,WadhwaImperialHeights
67a8a66ef75daf5b3172942d,228,"DLF City Phase 2, Gurgaon has an attractive 3 BHK Flat for sale. The property is ideally located in a strategic location in Rwa Builder Floor township. This flat for sale has a desirable location. This ready to move flat in DLF City Phase 2 is available for a reasonable price of INR 1.90 Cr. The flat is sold in semi-furnished condition. Some nearby landmarks are cyber hub.",1000000,Maharastra,mumbai,750sqft,12outof20,Semi-Furnished,2,1,house,East,RNANGEclat
67a8a66ef75daf5b3172942e,229,"This beautiful 4 BHK Flat is available for sale in South City 2, Gurgaon. This premium flat is available for sale at an unbelievable price, so, grab it before it's gone! Available at a reasonable selling price of INR 3.69 Cr, this ready to move apartment in South City 2 is a great buy. Available in semi-furnished state, this flat is a great buy. The property is strategically placed near prominent places as this property is suitable for you because of the nearest metro station which make for the smooth living of residents.",9000000,Gujarat,ahmedabad,1000sqft,4outof10,Semi-Furnished,2,,house,,PruthviTower
67a8a66ef75daf5b3172942f,230,"Creatively planned and constructed is a 4 BHK flat for sale in Sector 85, Gurgaon. This flat is situated in the Ss The Leaf township and is equipped with premium facilities. This flat is available as a resale property. You can buy this ready to move flat in Sector 85 at a reasonable price of INR 2.14 Cr. The flat is available in unfurnished condition. sector 85 new gurgaon are some major landmarks near the apartment.",5500000,Gujarat,ahmedabad,500sqft,1outof10,Unfurnished,2,1,house,East,
67a8a66ef75daf5b31729430,231,"Creatively planned and constructed is a 3 BHK flat for sale in Sector 70, Gurgaon. The property is ideally located in a strategic location in Tulip Orange township. This apartment is a property of choice for resale. This ready to move property in Sector 70 is readily available within an affordable cost of INR 88 Lac. The apartment is semi-furnished. this property is locted in sector 70 gurgaon near by tulip projctsv j are some major landmarks near the apartment.",25000005,Gujarat,ahmedabad,530sqft,7outof7,Semi-Furnished,1,,villa,,GigevDivitHills
67a8a66ef75daf5b31729431,232,"One can find this stunning 3 BHK flat for sale in Dlf City Phase 4, Gurgaon. It is in a prime location within the Luxury Floors Gurgaon. Your search ends here, because this flat for sale is among the best bargains in town. This ready to move flat in Dlf City Phase 4 is available for a reasonable price of INR 2.25 Cr. The spacious apartment is semi-furnished. supermart 1 are some of the well-known landmarks in this locality.",5100000,Gujarat,ahmedabad,500sqft,2outof7,Semi-Furnished,3,,house,,ShreedharHeaven
67a8a66ef75daf5b31729432,233,"Dlf City Phase 4, Gurgaon has an attractive 4 BHK Flat for sale. Ideally situated in the Luxury Floors Gurgaon township it enjoys a prime location. This is a desirable apartment for sale. This ready to move flat is offered at an economical price of INR 2.80 Cr. You will find it semi-furnished. Some of the landmarks in the vicinity include galleria market.",4500000,Gujarat,ahmedabad,1200sqft,1outof5,Semi-Furnished,2,1,villa,East,
67a8a66ef75daf5b31729433,234,"This attractive 3 BHK apartment can be found for sale in Sector 49, Gurgaon. Situated in the Uppal Southend township, it has a prime location. This apartment for resale is a great choice. This ready to move flat in Sector 49 comes at an affordable price of INR 1.28 Cr. This premium semi-furnished flat spells quality and comfort at a competitive price. The flat is easily approachable because it is near to omaxe gurgaon.",2500000,Gujarat,ahmedabad,500sqft,2outof5,Semi-Furnished,1,1,house,East,KhyatiKrishna99
67a8a66ef75daf5b31729434,235,"Have a look at this immaculate 2 BHK flat for sale in Sector 79, Gurgaon. This flat is situated within the renown township of Godrej Aria. This apartment is a property of choice for resale. This ready to move flat in Sector 79 can be taken at a very economical pricing of INR 1.25 Cr. It is semi-furnished to accommodate your needs. Some neighbouring landmarks are this property is near to nh8 and well connected with spr.",7000000,Karnataka,bangalore,500sqft,Groundoutof4,Semi-Furnished,2,,duplex,North,
67a8a66ef75daf5b31729435,236,"This beautiful 3 BHK Flat is available for sale in Uppal Southend, Gurgaon. Well-tucked in the Ss Southend township, the property is easily accessible. This flat all equipped with required facilities, is up for resale. This ready to move flat is offered at an economical price of INR 1.20 Cr. This flat is an ideal choice because it is an semi-furnished apartment with all basic amenities. near by sohna road, are some of the well-known landmarks in this locality.",8600000,Karnataka,bangalore,1200sqft,4outof5,Semi-Furnished,2,1,apartment,North-East,
67a8a66ef75daf5b31729436,237,"This lovely 4 BHK Flat in Sector 109, Gurgaon is up for sale. It enjoys an excellent location within the Ats Kocoon. This is one of the best properties available for resale. This ready to move flat is offered at an economical price of INR 2.90 Cr. This premium semi-furnished flat spells quality and comfort at a competitive price. the property is close to dwarka expressway are some of the key nearby landmarks.",7600000,Karnataka,bangalore,500sqft,14outof23,Semi-Furnished,2,2,apartment,East,
67a8a66ef75daf5b31729437,238,"Discover this immaculate 3 BHK flat for sale at the pristine Sector 37D in Gurgaon. It is based at Bptp Terra complex, that occupies a prominent place in the locality. Your hunt for the perfect apartment for sale comes to an end here. This apartment in one of the significant areas of Sector 37D is ready to move, and can be purchased at the best price of INR 2.12 Cr. This premium semi-furnished flat spells quality and comfort at a competitive price.",9500000,Karnataka,bangalore,828sqft,Groundoutof4,Semi-Furnished,2,,apartment,East,
67a8a66ef75daf5b31729438,239,"Sector 90, Gurgaon has an attractive 4 BHK Flat for sale. The property is ideally located in a strategic location in Dlf Regal Gardens township. This flat for resale is a choice property. This ready to move flat is offered at an economical price of INR 1.65 Cr. Available in semi-furnished state, this flat is a great buy. Some neighbouring landmarks are dlf sector 90.",7800000,Karnataka,bangalore,635sqft,11outof14,Semi-Furnished,2,1,apartment,,
67a8a66ef75daf5b31729439,240,"Discover this immaculate 4 BHK flat for sale at the pristine Golf course Extension Road in Gurgaon. Located in the Pioneer Presidia township, the flat enjoys access to the prime spots in the city. This flat is an attractive property for resale. You can buy this ready to move flat in Golf course Extension Road at a reasonable price of INR 7.35 Cr. The flat is uniquely designed to enhance the living style. It is unfurnished, studded with all the basic facilities. Some neighbouring landmarks are pioneer park.",5300000,Karnataka,bangalore,500sqft,3outof3,Unfurnished,2,2,apartment,North,
67a8a66ef75daf5b3172943a,241,"Up for immediate sale is a 2 BHK apartment in Gachibowli, Hyderabad. Don't miss this bargain flat for sale. Take the experience of contemporary living to a new high, with exquisitely designed apartments at Happy Homes Supreme. This is a desirable apartment for resale. This ready to move flat in Gachibowli comes at an affordable price of INR 60 Lac. This furnished flat is strategically designed with all the amenities to enhance the living experience.",10000085,Karnataka,bangalore,828sqft,5outof12,Furnished,3,,apartment,,
67a8a66ef75daf5b3172943b,242,"2 BHK flat available for sale in Hyderabad in the prime location of Nanakaramguda. This flat is situated within the renown township of My Home Krishe. This apartment for resale is a great choice. This ready to move flat in Nanakaramguda comes at an affordable price of INR 1.53 Cr. Available in semi-furnished state, this flat is a great buy. Landmarks near the apartment include near q city, nanakramguda.",5000000,Karnataka,bangalore,1000sqft,2outof3,Semi-Furnished,2,2,penthouse,,
67a8a66ef75daf5b3172943c,243,"This ready to move-in 6 BHK flat is available for sale at the premium Moosapet in Hyderabad. This flat all equipped with required facilities, is up for resale. You can buy this ready to move flat in Moosapet at a reasonable price of INR 1 Cr. It is a unfurnished apartment.",7500000,Karnataka,bangalore,530sqft,1outof1,Unfurnished,1,,apartment,,
67a8a66ef75daf5b3172943d,244,"Discover this immaculate 3 BHK flat for sale at the pristine Gachibowli in Hyderabad. Located in the Aditya Dsr Lakeside township, the flat enjoys access to the prime spots in the city. This flat is available as a resale property. Available at a reasonable selling price of INR 1.75 Cr, this ready to move apartment in Gachibowli is a great buy. The flat is available in furnished condition.",10000075,TamilNadu,chennai,1000sqft,,Furnished,3,,house,North,
67a8a66ef75daf5b3172943e,245,"Creatively planned and constructed is a 3 BHK flat for sale in Nagole, Hyderabad. This apartment is a property of choice for resale. You can buy this ready to move flat in Nagole at a reasonable price of INR 1.50 Cr. Rest easy, as its possession date is Mar '23. It is semi-furnished to accommodate your needs. Some of the landmarks in the vicinity include nagol main road and kothapet main road.",10000049,TamilNadu,chennai,500sqft,,Semi-Furnished,3,,house,East,
67a8a66ef75daf5b3172943f,246,,78000005,TamilNadu,chennai,1200sqft,1outof5,Unfurnished,2,1,house,North,
67a8a66ef75daf5b31729440,247,"Up for immediate sale is a 2 BHK apartment in Gajularamaram, Hyderabad. Don't miss this bargain flat for sale. This flat for sale is the perfect property for you! This ready to move flat is offered at an economical price of INR 52 Lac. It is unfurnished to accommodate your needs. ttva global school, gajularamaram are some of the well-known landmarks in this locality.",64000001,TamilNadu,chennai,500sqft,3outof5,Unfurnished,2,1,house,East,
67a8a66ef75daf5b31729441,248,Discover this immaculate 2 BHK flat for sale at the pristine Shirdi Sai Nagar in Hyderabad. This flat for resale is the perfect property for you! This ready to move flat is offered at an economical price of INR 75 Lac. This contemporary apartment is unfurnished. The property is constructed with proximity to major landmarks like lanco hills..,1200000,TamilNadu,chennai,885sqft,1outof2,Unfurnished,3,,house,,
67a8a66ef75daf5b31729442,249,"Creatively planned and constructed is a 4 BHK flat for sale in Kondapur, Hyderabad. It is based at Aparna Hights 2 complex, that occupies a prominent place in the locality. This flat is available as a resale property. The ready to move flat in Kondapur is all ready for sale at a low-priced budget of INR 3.30 Cr. The apartment is furnished. Significant landmarks in its proximity are aparna hights i is kondapur..",3600000,TamilNadu,chennai,1200sqft,1outof2,Furnished,2,3,house,North-West,
67a8a66ef75daf5b31729443,250,This ready to move-in 2 BHK flat is available for sale at the premium Miyapur in Hyderabad. This flat for resale is the perfect property for you! This ready to move flat located in Miyapur is available for purchase at a fair price of INR 45 Lac. The flat is semi-furnished and makes for an ideal choice for any family.,7600000,TamilNadu,chennai,1000sqft,Groundoutof2,Semi-Furnished,2,1,house,East,
67a8a66ef75daf5b31729444,251,"This lovely 3 BHK Flat in Nalagandla, Hyderabad is up for sale. It is in a prime location within the Aparna Cyberscape. This flat is an attractive property for resale. Located in Nalagandla, this ready to move apartment is sold at a fair selling price of INR 1.45 Cr. This premium semi-furnished flat spells quality and comfort at a competitive price.",10000025,TamilNadu,chennai,1000sqft,1outof4,Semi-Furnished,2,3,house,South,
67a8a66ef75daf5b31729445,252,"This gorgeous 2 BHK Flat is available for sale in Ameenpur, Hyderabad. This flat for resale is a choice property. This ready to move flat in Ameenpur can be taken at a very economical pricing of INR 1.50 Cr. This premium unfurnished flat spells quality and comfort at a competitive price.",58000002,TamilNadu,chennai,500sqft,13outof14,Unfurnished,2,2,house,West,
67a8a66ef75daf5b31729446,253,"This exquisite 3 BHK Flat is offered for sale in Kompally, Hyderabad. This flat is situated in the Aparna Kanopy Marigold township and is equipped with premium facilities. This is a desirable apartment for resale. Located in Kompally, this ready to move apartment is sold at a fair selling price of INR 84 Lac. This contemporary apartment is unfurnished.",7000000,TamilNadu,chennai,1200sqft,1outof2,Unfurnished,2,1,house,East,
67a8a66ef75daf5b31729447,254,"Carefully laid out in the prime location of MARINA SKIES in Hyderabad, this spacious 3 BHK flat on sale is a meticulously planned project. This flat is available as a resale property. This ready to move flat in MARINA SKIES can be taken at a very economical pricing of INR 2.22 Cr. The possession date of the property is Nov '22. The flat is uniquely designed to enhance the living style. It is unfurnished, studded with all the basic facilities. hitechcity. are a few nearby landmarks.",30000079,Haryana,gurgaon,885sqft,12outof25,Unfurnished,5,2,house,North,Elevate
67a8a66ef75daf5b31729448,255,"This gorgeous 4 BHK Flat is available for sale in Pragathi Nagar, Hyderabad. This flat is situated in the Panchavati Apartments township and is equipped with premium facilities. Your hunt for the perfect apartment for resale comes to an end here. This ready to move flat in Pragathi Nagar is available for a reasonable price of INR 1.10 Cr. You will find it semi-furnished. vijetha supermarket are some of the key nearby landmarks.",4000005,Haryana,gurgaon,779sqft,1outof4,Semi-Furnished,5,3,villa,North-East,
67a8a66ef75daf5b31729449,256,"This attractive 2 BHK apartment can be found for sale in Chanda Nagar, Hyderabad. Invest your valuable money in this flat that is for resale. This ready to move flat in Chanda Nagar can be taken at a very economical pricing of INR 48 Lac. The flat is semi-furnished and is suitable for any family size. the apartment name is bhavana enclave is adjacent to deepak towers are a few nearby landmarks.",10000045,Haryana,gurgaon,530sqft,8outof15,Semi-Furnished,3,3,house,North,EmaarPalmGardens
67a8a66ef75daf5b3172944a,257,"Carefully laid out in the prime location of Madhapur in Hyderabad, this spacious 3 BHK flat on sale is a meticulously planned project. This flat is situated in the My Home Abhra township and is equipped with premium facilities. This flat is available as a resale property. This ready to move flat in Madhapur comes at an affordable price of INR 3.89 Cr. The flat is sold in semi-furnished condition. Prominent landmarks in and around this locality are near to main road.",20000025,Haryana,gurgaon,500sqft,1outof4,Semi-Furnished,4,2,house,North-East,
67a8a66ef75daf5b3172944b,258,"Have a look at this immaculate 3 BHK flat for sale in Radha Krishna Nagar-Attapur, Hyderabad. It is housed in the well-planned Medha Rejoice Apartments township in an advantageous location. This flat all equipped with required facilities, is up for resale. This ready to move property in Radha Krishna Nagar-Attapur is readily available within an affordable cost of INR 90 Lac. This immaculate flat boasts of coming in semi-furnished form which takes the entire deal to the next level. ambience fortview villas are a few nearby landmarks.",30000069,Haryana,gurgaon,640sqft,4outof4,Semi-Furnished,4,2,house,East,
67a8a66ef75daf5b3172944c,259,"Carefully laid out in the prime location of Banjara Hills in Hyderabad, this spacious 3 BHK flat on sale is a meticulously planned project. This flat is an attractive property for resale. Available at a reasonable selling price of INR 1.10 Cr, this ready to move apartment in Banjara Hills is a great buy. The apartment is semi-furnished.",20000025,Haryana,gurgaon,635sqft,3outof4,Semi-Furnished,3,2,house,East,LuxuryFloorsGurgaon
67a8a66ef75daf5b3172944d,260,"Kismatpur, Hyderabad has an appealing 2 BHK flat for sale with various amenities. This flat is situated within the renown township of Giridhari Homes Rise. This flat all equipped with required facilities, is up for resale. This ready to move flat in Kismatpur comes at an affordable price of INR 68 Lac. The spacious apartment is furnished.",2000009,Haryana,gurgaon,500sqft,6outof21,Furnished,4,4,house,North-East,ATSKocoon
67a8a66ef75daf5b3172944e,261,"Carefully laid out in the prime location of Bhudevi Nagar in Hyderabad, this spacious 2 BHK flat on sale is a meticulously planned project. This flat for resale has a desirable location. This ready to move flat is offered at an economical price of INR 55 Lac. This flat is an ideal choice because it is an furnished apartment with all basic amenities. Some nearby landmarks are near seven temple..",10000065,Haryana,gurgaon,828sqft,9outof21,Furnished,4,4,house,East,DLFRegalGardens
67a8a66ef75daf5b3172944f,262,"Kondapur, Hyderabad has an appealing 3 BHK flat for sale with various amenities. This flat is situated within the renown township of Lansum Eden Gardens. This flat for sale is a choice property. Located in Kondapur, this ready to move apartment is sold at a fair selling price of INR 1.94 Cr. The apartment is unfurnished. near chirec public school are some of the key nearby landmarks.",70000035,Haryana,gurgaon,885sqft,4outof21,Unfurnished,4,4,house,North,PioneerPresidia
67a8a66ef75daf5b31729450,263,This ready to move-in 3 BHK flat is available for sale at the premium Miyapur in Hyderabad. This flat for resale is a choice property. The ready to move flat in the prime area of Miyapur is available at a reasonable price of INR 80 Lac. This contemporary apartment is unfurnished.,10000075,Telengana,hyderabad,530sqft,8outof8,Unfurnished,3,2,house,South,
67a8a66ef75daf5b31729451,264,"Sivaji Nagar-Chandanagar, Hyderabad has an attractive 3 BHK Flat for sale. Your hunt for the perfect apartment for resale comes to an end here. Available at a reasonable selling price of INR 69 Lac, this ready to move apartment in Sivaji Nagar-Chandanagar is a great buy. This premium semi-furnished flat spells quality and comfort at a competitive price.",1000005,Telengana,hyderabad,635sqft,1outof4,Semi-Furnished,3,2,house,North,
